Year,State/UT,Sector,CO₂ Emissions (Million Tonnes),CH₄ Emissions (Million Tonnes CO₂e),N₂O Emissions (Million Tonnes CO₂e),Energy Consumption (TWh),Electricity Generation (TWh),Fossil Fuel Consumption (MTOE),Vehicle Count (Million Units),Industrial Output (GDP Contribution in ₹ Cr),Agricultural Land Usage (Million Hectares),Deforestation Rate (sq. km per year),Waste Generation (Million Tonnes),Renewable Energy Share (%),Carbon Footprint (Million Tonnes CO₂e),Energy Emissions (Million Tonnes CO₂e),Transport Emissions (Million Tonnes CO₂e),Industrial Emissions (Million Tonnes CO₂e),Deforestation Emissions (Million Tonnes CO₂e),Waste Emissions (Million Tonnes CO₂e),Total Sector Emissions (Million Tonnes CO₂e)
2010,Uttarakhand,Industry,254.15,23.8,12.6,432.28,63.52,65.32,44.67,26119.3,2.65,62.01,55.16,61.19,4259.55,0.38905199999999995,102.741,205.75799999999998,0.031005,308.896,617.815057
2002,Sikkim,Energy,359.29,42.41,10.45,200.02,47.28,124.94,29.16,74918.48,10.58,47.3,55.32,14.89,4316.02,0.180018,67.068,393.561,0.023649999999999997,309.79200000000003,770.6246679999999
2007,Jharkhand,Waste,308.34,4.91,7.81,158.9,198.65,101.33,20.2,84081.84,5.93,151.34,23.49,78.5,2515.4700000000003,0.14301000000000003,46.459999999999994,319.1895,0.07567,131.54399999999998,497.41218
2013,Tripura,Waste,492.0,19.8,1.63,405.58,218.04,192.41,22.63,82378.25,44.38,99.39,92.35,36.55,1478.3500000000001,0.365022,52.04899999999999,606.0915,0.049695,517.16,1175.715217
2013,Madhya Pradesh,Industry,103.14,20.44,2.75,106.55,318.85,189.38,35.43,46201.09,47.83,95.26,21.21,13.42,1404.21,0.095895,81.48899999999999,596.547,0.047630000000000006,118.776,796.955525
2009,Meghalaya,Transport,230.03,25.04,0.33,360.07,287.35,116.32,9.99,11691.22,41.42,99.1,68.57,6.05,1018.6,0.324063,22.977,366.40799999999996,0.04955,383.99199999999996,773.7506129999999
2001,Himachal Pradesh,Industry,459.94,5.75,19.97,418.47,71.01,69.7,10.3,37318.55,16.24,61.61,46.25,45.69,5912.99,0.37662300000000004,23.69,219.555,0.030805,259.0,502.652428
2013,Arunachal Pradesh,Energy,458.22,5.58,15.75,425.36,114.37,4.0,17.42,28763.06,43.15,45.77,55.04,30.3,4788.21,0.382824,40.066,12.6,0.022885000000000003,308.22400000000005,361.29570900000004
2008,Tamil Nadu,Industry,252.72,21.11,15.97,9.41,279.04,118.67,1.59,51568.59,3.85,160.7,69.72,45.13,5075.85,0.008469,3.657,373.8105,0.08034999999999999,390.432,767.988319
2002,Chhattisgarh,Waste,76.06,2.13,14.63,252.44,76.33,148.54,33.48,17282.55,34.58,125.93,95.9,66.47,4012.65,0.227196,77.00399999999999,467.90099999999995,0.06296500000000001,537.0400000000001,1082.235161
2020,Delhi,Industry,409.33,13.12,9.73,182.01,322.27,151.76,22.47,64270.48,7.08,144.13,0.23,57.15,3355.1400000000003,0.163809,51.68099999999999,478.044,0.072065,1.2880000000000003,531.2488739999999
2007,Sikkim,Industry,296.73,10.46,1.86,489.54,264.66,217.13,44.7,96572.44,1.62,59.83,72.06,66.34,1082.51,0.44058600000000003,102.81,683.9594999999999,0.029915,403.536,1190.776001
2015,Mizoram,Transport,388.85,24.72,1.54,274.32,216.86,117.39,32.39,73801.04,9.6,34.49,15.93,15.45,1489.1100000000001,0.24688800000000002,74.497,369.7785,0.017245,89.208,533.747633
2001,Tamil Nadu,Waste,236.64,1.05,18.34,216.58,259.48,180.39,35.27,98433.81,48.21,54.18,77.53,45.07,5126.14,0.19492200000000004,81.121,568.2284999999999,0.02709,434.168,1083.739512
2005,Sikkim,Agriculture,109.9,33.95,0.11,125.96,44.39,32.67,33.63,71450.25,37.96,178.56,88.85,72.11,1089.6500000000003,0.11336399999999999,77.349,102.9105,0.08928,497.56,678.022144
2020,Bihar,Agriculture,21.75,42.85,14.01,423.59,221.47,191.24,20.95,74414.41,26.38,67.37,53.73,2.04,4934.2,0.381231,48.184999999999995,602.4060000000001,0.033685,300.88800000000003,951.8939160000001
2024,Mizoram,Waste,283.98,35.48,12.61,163.09,183.26,111.84,46.64,53652.54,46.91,12.79,46.88,32.27,4619.07,0.14678100000000002,107.27199999999999,352.296,0.006395,262.528,722.249176
2011,Himachal Pradesh,Agriculture,88.91,40.99,10.07,414.24,207.62,173.9,45.73,94854.15,21.39,97.97,4.81,10.88,3905.1800000000003,0.37281600000000004,105.17899999999999,547.785,0.048985,26.936,680.321801
2004,Punjab,Energy,101.7,32.34,19.5,446.35,138.38,208.95,24.18,36599.18,2.97,65.82,84.72,64.58,6174.72,0.40171500000000004,55.614,658.1925,0.032909999999999995,474.43199999999996,1188.673125
2001,Arunachal Pradesh,Agriculture,223.79,25.61,4.04,33.8,189.93,64.24,38.99,76650.74,30.14,95.88,91.58,12.65,2011.4699999999998,0.03042,89.67699999999999,202.35599999999997,0.047939999999999997,512.848,804.9593599999998
2015,Telangana,Energy,226.62,11.34,15.73,257.44,353.88,166.98,49.26,1158.02,41.59,137.87,71.86,67.87,4712.59,0.231696,113.29799999999999,525.987,0.06893500000000001,402.416,1042.0016309999999
2004,Nagaland,Waste,144.45,14.34,13.53,213.09,141.22,31.69,16.63,81105.75,15.02,191.01,24.22,62.95,4131.42,0.191781,38.248999999999995,99.8235,0.09550499999999999,135.632,273.991786
2014,Rajasthan,Agriculture,74.64,16.23,19.49,199.59,22.75,28.8,31.28,30130.2,16.55,155.8,24.39,60.34,5693.929999999999,0.179631,71.944,90.72,0.07790000000000001,136.584,299.505531
2011,Uttarakhand,Agriculture,473.03,2.38,18.69,188.88,106.31,71.61,28.52,9312.79,33.91,98.93,89.63,47.91,5492.52,0.169992,65.59599999999999,225.5715,0.049465,501.92799999999994,793.3149569999999
2003,Sikkim,Energy,74.5,45.7,2.66,268.33,184.47,33.6,27.08,72637.27,40.42,154.67,5.27,57.58,2059.0,0.241497,62.28399999999999,105.84,0.077335,29.512,197.954832
2014,Karnataka,Energy,181.88,45.06,6.22,69.45,215.73,113.78,46.66,52698.36,22.27,47.89,8.41,49.05,3091.8599999999997,0.062505,107.31799999999998,358.407,0.023945,47.096000000000004,512.9074499999999
2010,Madhya Pradesh,Industry,159.39,5.84,17.03,436.29,173.72,217.03,6.42,29355.21,5.36,165.44,61.39,14.4,4835.860000000001,0.392661,14.765999999999998,683.6445,0.08272,343.784,1042.669881
2015,Haryana,Transport,434.51,28.06,4.65,281.2,331.51,19.52,25.87,75656.81,37.58,110.34,50.39,26.09,2452.44,0.25307999999999997,59.501,61.488,0.055170000000000004,282.184,403.48125000000005
2022,Uttarakhand,Agriculture,210.93,23.65,7.63,176.82,366.49,91.48,1.39,43152.28,21.9,162.46,3.53,26.9,2895.08,0.159138,3.1969999999999996,288.162,0.08123000000000001,19.768,311.36736799999994
2005,Andhra Pradesh,Transport,70.78,34.33,12.56,125.3,197.29,52.74,15.47,65365.71,45.6,114.63,89.06,34.37,4360.42,0.11277,35.580999999999996,166.131,0.057315,498.73600000000005,700.6180850000001
2013,Mizoram,Transport,15.03,30.35,11.3,310.2,34.97,115.23,33.79,99800.35,13.4,66.32,31.25,48.27,3859.33,0.27918000000000004,77.717,362.9745,0.033159999999999995,175.0,616.00384
2017,Kerala,Agriculture,363.76,6.65,12.85,394.43,171.29,158.93,39.04,1395.2,23.7,21.81,26.62,12.65,3955.21,0.35498700000000005,89.79199999999999,500.6295,0.010905,149.07200000000003,739.859392
2011,Bihar,Energy,360.11,33.17,14.3,223.23,76.59,213.38,42.73,84947.55,35.7,93.06,88.82,76.27,5078.37,0.20090699999999997,98.27899999999998,672.1469999999999,0.04653,497.392,1268.065437
2010,Rajasthan,Industry,214.71,30.64,14.6,492.34,116.98,6.86,3.92,56313.62,13.01,147.42,63.11,7.67,4941.63,0.443106,9.016,21.609,0.07371,353.416,384.557816
2012,Madhya Pradesh,Waste,71.89,26.8,14.78,270.11,334.0,142.48,9.31,37850.97,12.12,59.3,40.19,41.7,4738.99,0.243099,21.413,448.81199999999995,0.02965,225.06400000000002,695.561749
2020,Delhi,Agriculture,192.1,20.42,19.83,489.56,216.44,172.78,20.13,95180.04,36.7,59.24,41.93,4.05,6018.8099999999995,0.440604,46.29899999999999,544.257,0.02962,234.80800000000002,825.834224
2022,Himachal Pradesh,Agriculture,299.04,47.77,7.2,481.49,332.29,34.58,19.12,93962.41,9.82,153.74,50.06,23.21,3544.6000000000004,0.43334100000000003,43.976,108.92699999999999,0.07687000000000001,280.336,433.74921100000006
2010,Uttarakhand,Waste,354.93,42.55,0.98,301.87,394.32,234.46,12.77,6993.82,6.84,37.34,47.01,44.19,1806.03,0.271683,29.370999999999995,738.549,0.018670000000000003,263.256,1031.466353
2022,Puducherry,Transport,48.34,29.46,7.04,292.76,220.37,21.16,46.84,69916.08,13.69,81.38,8.0,51.91,2738.8199999999997,0.263484,107.732,66.654,0.04069,44.800000000000004,219.49017400000002
2015,Gujarat,Industry,282.59,0.82,18.24,57.31,365.34,80.73,26.74,60698.24,41.2,123.67,93.99,36.2,5139.15,0.051579,61.50199999999999,254.2995,0.061835,526.3439999999999,842.2589139999999
2014,Tamil Nadu,Transport,145.3,21.89,1.76,464.99,274.97,60.39,32.89,68098.68,43.33,73.95,18.06,51.02,1224.62,0.41849100000000006,75.64699999999999,190.2285,0.036975,101.136,367.46696599999996
2020,Telangana,Waste,312.46,35.17,12.97,402.59,45.22,17.88,37.51,94893.63,6.11,192.87,7.61,43.24,4734.27,0.36233099999999996,86.27299999999998,56.321999999999996,0.096435,42.61600000000001,185.669766
2014,Chhattisgarh,Waste,327.59,6.31,8.52,252.73,170.07,175.3,27.24,99053.33,6.37,183.9,8.03,18.48,2762.0699999999997,0.227457,62.651999999999994,552.195,0.09195,44.967999999999996,660.134407
2024,Chhattisgarh,Industry,456.2,20.62,18.44,156.67,265.28,128.31,41.7,25278.1,42.02,189.8,62.62,27.43,5920.16,0.141003,95.91,404.1765,0.09490000000000001,350.672,850.9944029999999
2003,Mizoram,Waste,211.09,9.99,18.58,420.08,283.58,107.35,49.24,30084.17,47.35,196.46,88.04,1.87,5414.51,0.378072,113.252,338.1525,0.09823000000000001,493.024,944.904802
2010,Puducherry,Waste,273.42,17.24,15.73,149.3,344.96,50.66,19.66,73746.55,24.53,194.69,67.8,2.34,4924.59,0.13437000000000002,45.217999999999996,159.57899999999998,0.097345,379.68,584.708715
2018,Himachal Pradesh,Industry,141.43,1.82,2.06,273.22,256.73,111.27,32.22,70526.64,42.6,63.23,35.28,32.24,738.29,0.24589800000000003,74.106,350.5005,0.031615,197.56800000000004,622.4520130000001
2014,Goa,Agriculture,150.41,6.77,0.59,103.42,40.59,225.41,15.92,15430.22,44.58,105.52,53.34,36.73,496.32000000000005,0.09307800000000001,36.616,710.0414999999999,0.05276,298.704,1045.507338
2003,Tripura,Transport,32.56,23.01,2.82,403.23,61.26,89.45,3.54,94878.97,18.68,156.75,26.5,66.98,1424.14,0.36290700000000004,8.142,281.7675,0.078375,148.40000000000003,438.750782
2020,Odisha,Agriculture,150.17,44.96,6.5,377.64,134.69,127.68,1.45,80787.69,25.73,143.92,10.84,3.37,3131.55,0.33987599999999996,3.3349999999999995,402.192,0.07196,60.70400000000001,466.642836
2012,Meghalaya,Agriculture,41.28,24.78,4.9,149.43,121.15,232.24,11.71,33812.15,28.99,52.46,9.14,12.76,2033.62,0.13448700000000002,26.933,731.556,0.02623,51.18400000000001,809.8337170000001
2021,Rajasthan,Transport,482.32,22.93,7.46,63.09,92.53,173.12,8.2,58464.46,38.97,72.66,68.85,35.89,3101.26,0.056781000000000005,18.859999999999996,545.328,0.03633,385.56,949.841111
2018,Arunachal Pradesh,Agriculture,315.89,39.48,2.95,92.65,248.83,11.42,36.14,72663.61,23.5,187.59,42.24,16.31,2203.08,0.083385,83.122,35.973,0.093795,236.544,355.81618000000003
2001,Jharkhand,Industry,94.84,13.76,15.07,310.1,174.74,83.76,23.22,88362.58,25.86,186.69,62.83,65.58,4473.67,0.27909000000000006,53.40599999999999,263.844,0.093345,351.848,669.470435
2013,Meghalaya,Transport,67.22,5.21,16.92,79.27,275.57,244.12,27.05,98938.61,4.65,145.19,67.5,57.1,4696.900000000001,0.071343,62.214999999999996,768.978,0.072595,378.0,1209.336938
2003,Chhattisgarh,Energy,191.36,10.87,9.81,163.46,157.85,216.43,4.18,70980.26,3.65,1.3,95.74,76.74,3095.37,0.147114,9.613999999999999,681.7545,0.0006500000000000001,536.144,1227.660264
2015,Manipur,Agriculture,160.75,39.67,19.13,420.4,113.26,220.79,1.07,58944.51,37.24,103.24,35.77,17.14,6340.96,0.37836000000000003,2.461,695.4884999999999,0.05162,200.312,898.69148
2020,Madhya Pradesh,Waste,146.83,34.01,2.49,45.48,222.44,233.58,21.81,95718.24,24.63,41.95,19.94,28.52,1758.96,0.040931999999999996,50.163,735.777,0.020975,111.66400000000002,897.6659070000001
2019,Madhya Pradesh,Transport,239.42,5.03,2.21,292.68,43.22,158.75,12.86,52076.9,5.39,154.96,13.01,27.25,965.91,0.26341200000000004,29.577999999999996,500.0625,0.07748000000000001,72.85600000000001,602.837392
2013,Madhya Pradesh,Energy,457.31,33.52,4.09,202.91,395.52,195.29,31.14,23568.64,12.8,16.24,1.97,36.19,2479.7200000000003,0.182619,71.622,615.1635,0.008119999999999999,11.032,698.008239
2014,Manipur,Waste,288.34,46.61,19.64,64.56,263.97,163.72,25.63,10349.86,34.19,161.56,15.34,9.96,6798.02,0.05810400000000001,58.94899999999999,515.718,0.08078,85.904,660.709884
2002,Maharashtra,Energy,265.4,2.73,8.39,257.17,53.25,132.57,41.44,16704.34,25.73,61.19,69.19,59.89,2565.1900000000005,0.23145300000000005,95.31199999999998,417.59549999999996,0.030595,387.46400000000006,900.6335479999999
2007,Haryana,Agriculture,405.21,31.01,18.49,260.74,250.85,130.44,41.94,59608.37,39.92,74.31,42.98,4.23,6173.339999999999,0.23466600000000004,96.46199999999999,410.88599999999997,0.037155,240.688,748.3078209999999
2015,Karnataka,Waste,11.97,19.27,4.12,192.15,34.4,4.23,26.9,67562.21,20.28,138.82,87.5,53.96,1643.33,0.172935,61.86999999999999,13.3245,0.06941,490.0,565.436845
2009,Nagaland,Agriculture,106.72,25.3,16.94,32.38,204.96,58.73,45.35,77621.78,6.64,45.85,1.4,41.85,5304.22,0.029142000000000005,104.30499999999999,184.99949999999998,0.022925,7.839999999999999,297.1965669999999
2003,Telangana,Waste,253.13,26.64,6.27,107.4,119.89,8.22,46.65,30965.38,14.11,168.44,93.1,68.17,2660.6,0.09666000000000001,107.29499999999999,25.893,0.08422,521.36,654.72888
2017,Bihar,Transport,355.6,38.67,14.71,205.34,281.8,112.99,12.29,37678.51,6.39,186.02,5.25,24.75,5336.51,0.18480600000000003,28.266999999999996,355.9185,0.09301000000000001,29.400000000000002,413.86331599999994
2001,Uttar Pradesh,Industry,247.66,28.07,19.49,142.23,197.39,180.61,48.88,79881.22,24.54,197.63,98.12,30.43,6198.469999999999,0.128007,112.42399999999999,568.9215,0.098815,549.4720000000001,1231.0443220000002
2016,Jharkhand,Industry,90.22,29.86,18.67,84.46,315.42,234.62,49.3,15424.6,24.24,138.56,10.5,23.0,5873.85,0.076014,113.38999999999999,739.053,0.06928000000000001,58.800000000000004,911.388294
2012,Andhra Pradesh,Energy,465.69,16.98,16.64,246.05,95.75,4.38,3.34,86223.23,4.63,112.18,20.78,20.26,5350.7300000000005,0.22144500000000003,7.6819999999999995,13.796999999999999,0.05609000000000001,116.36800000000002,138.12453500000004
2003,Delhi,Waste,171.05,6.73,1.1,201.81,264.19,123.18,0.22,28968.66,10.38,178.24,72.38,42.28,650.99,0.181629,0.506,388.017,0.08912,405.328,794.1217489999999
2024,Chhattisgarh,Agriculture,396.23,34.3,12.19,334.15,276.7,175.26,3.02,46546.56,48.52,56.7,38.83,29.62,4586.98,0.30073500000000003,6.946,552.069,0.028350000000000004,217.448,776.7920849999999
2010,Madhya Pradesh,Transport,446.79,0.52,16.73,282.41,193.62,167.13,17.55,23477.25,49.19,106.56,93.44,50.95,4894.8,0.25416900000000003,40.365,526.4594999999999,0.05328,523.264,1090.395949
2006,Andhra Pradesh,Transport,179.76,16.77,8.05,89.02,344.03,188.47,40.42,15342.26,17.79,43.43,11.35,68.29,2782.5699999999997,0.080118,92.966,593.6804999999999,0.021715,63.56,750.308333
2011,Tamil Nadu,Transport,424.2,11.29,14.65,345.39,62.93,211.47,25.28,75799.1,8.09,65.17,73.44,34.32,4622.57,0.310851,58.144,666.1305,0.032585,411.264,1135.881936
2009,Haryana,Industry,358.28,19.73,2.85,235.36,304.57,228.63,14.88,79590.2,10.23,140.47,54.32,23.93,1665.97,0.211824,34.224,720.1845,0.070235,304.192,1058.8825590000001
2006,Assam,Agriculture,453.1,15.91,3.62,61.16,57.14,45.92,2.84,33185.9,4.99,19.48,85.83,38.74,1857.88,0.055043999999999996,6.531999999999999,144.648,0.00974,480.648,631.892784
2012,Assam,Transport,133.14,35.36,12.91,14.13,66.98,238.82,19.85,90262.44,5.19,97.18,11.33,59.03,4544.37,0.012717000000000001,45.655,752.2829999999999,0.04859,63.448,861.4473069999999
2006,Gujarat,Transport,466.33,13.38,8.8,315.08,84.59,201.66,1.9,68194.98,10.46,168.28,90.35,52.63,3172.9700000000003,0.283572,4.369999999999999,635.2289999999999,0.08414,505.96000000000004,1145.926712
2023,Bihar,Energy,42.0,28.26,4.44,311.23,266.13,225.08,8.72,52837.9,24.05,99.18,3.68,10.12,2009.88,0.28010700000000005,20.056,709.0020000000001,0.04959,20.608000000000004,749.9956970000001
2016,Assam,Waste,398.9,23.06,5.73,411.13,257.41,86.47,43.95,85012.2,35.93,48.19,88.23,17.3,2563.0299999999997,0.370017,101.085,272.3805,0.024095,494.088,867.9476119999999
2009,Manipur,Waste,223.48,40.15,12.42,382.4,181.13,249.64,38.11,87895.14,8.74,71.09,95.53,27.58,4638.9800000000005,0.34415999999999997,87.65299999999999,786.366,0.035545,534.9680000000001,1409.366705
2009,Haryana,Waste,97.17,21.69,14.53,439.36,129.21,4.04,49.79,60344.1,21.43,115.8,9.79,48.34,4554.94,0.39542400000000005,114.517,12.725999999999999,0.0579,54.824,182.52032400000002
2023,Assam,Energy,48.91,43.26,4.23,149.75,247.04,217.8,44.73,58842.64,5.19,124.52,36.38,56.12,2381.1400000000003,0.134775,102.87899999999999,686.07,0.062259999999999996,203.728,992.874035
2003,Delhi,Industry,200.88,0.51,19.11,209.52,61.95,170.06,42.8,68783.91,31.46,1.63,86.37,57.94,5279.3099999999995,0.188568,98.43999999999998,535.689,0.000815,483.672,1117.9903829999998
2019,Puducherry,Energy,200.77,30.44,0.26,35.65,253.32,35.31,8.82,57350.6,22.1,35.81,34.61,78.53,1121.9900000000002,0.032085,20.285999999999998,111.2265,0.017905,193.81600000000003,325.37849000000006
2003,Gujarat,Transport,122.68,0.99,14.03,208.62,9.72,207.98,32.45,58337.47,40.17,138.35,23.83,6.73,3868.35,0.187758,74.635,655.137,0.069175,133.448,863.4769329999999
2021,Nagaland,Agriculture,115.6,35.84,5.89,113.78,62.07,198.52,30.07,60222.93,44.21,16.63,19.26,29.47,2679.9700000000003,0.102402,69.161,625.338,0.008315,107.85600000000001,802.465717
2006,Karnataka,Transport,205.76,12.13,9.62,403.63,284.63,135.34,45.9,32881.84,12.92,170.2,63.46,22.09,3094.7,0.363267,105.57,426.321,0.0851,355.376,887.715367
2021,Karnataka,Transport,210.96,19.31,11.44,329.85,350.22,158.79,39.07,75616.81,20.65,61.09,17.2,2.97,3783.24,0.296865,89.86099999999999,500.1885,0.030545000000000003,96.32,686.6969099999999
2000,Mizoram,Agriculture,226.76,19.33,11.27,391.94,34.86,32.72,38.76,36462.94,25.37,157.55,14.19,79.78,3754.5499999999997,0.352746,89.14799999999998,103.068,0.07877500000000001,79.464,272.111521
2011,West Bengal,Waste,435.69,42.4,15.55,298.28,257.31,115.06,16.3,65119.42,49.82,168.33,15.63,36.69,5743.64,0.268452,37.49,362.439,0.084165,87.528,487.809617
2023,Goa,Energy,309.51,5.55,16.49,300.98,29.45,10.86,6.31,72920.48,45.87,187.67,66.77,34.93,4834.759999999999,0.270882,14.512999999999998,34.208999999999996,0.093835,373.912,422.99871699999994
2012,Haryana,Industry,20.01,33.51,1.56,121.44,352.19,144.73,18.52,56133.15,48.53,141.76,82.49,43.04,1371.69,0.109296,42.596,455.89949999999993,0.07088,461.944,960.6196759999999
2009,Andhra Pradesh,Transport,264.36,49.07,14.09,336.56,159.71,113.48,10.5,24055.0,23.74,172.36,85.35,58.45,5372.17,0.302904,24.15,357.462,0.08618,477.96000000000004,859.961084
2014,Delhi,Transport,383.6,1.61,8.04,76.27,297.76,22.3,36.41,58278.52,49.98,54.55,76.45,73.36,2559.2799999999997,0.068643,83.74299999999998,70.245,0.027275,428.12,582.2039179999999
2012,Jharkhand,Industry,37.64,48.31,16.39,141.54,73.24,103.56,23.02,81897.4,2.58,3.13,33.76,53.9,5733.67,0.127386,52.946,326.214,0.001565,189.05599999999998,568.344951
2022,West Bengal,Energy,217.08,1.41,12.22,94.07,345.23,110.03,11.69,8941.92,48.42,135.9,5.86,68.15,3494.86,0.084663,26.886999999999997,346.5945,0.06795000000000001,32.816,406.450113
2021,Tripura,Transport,231.09,42.14,0.3,475.01,174.52,184.66,32.93,66186.65,10.43,51.21,67.13,3.52,1490.51,0.42750900000000003,75.73899999999999,581.679,0.025605,375.928,1033.799114
2021,Odisha,Industry,477.47,48.08,13.36,449.55,87.5,14.31,3.55,11725.6,48.96,149.95,82.67,16.94,5364.11,0.40459500000000004,8.165,45.0765,0.074975,462.95200000000006,516.67307
2020,Assam,Transport,243.09,49.65,18.52,438.04,231.12,153.87,45.9,65122.39,23.29,75.05,75.19,39.25,6541.09,0.39423600000000003,105.57,484.6905,0.037525,421.064,1011.756261
2021,Bihar,Waste,377.45,23.23,1.75,480.29,118.82,128.71,28.96,28611.43,29.39,153.63,85.2,67.73,1491.64,0.432261,66.60799999999999,405.4365,0.076815,477.12000000000006,949.6735760000001
2008,Karnataka,Waste,158.42,43.41,9.94,308.23,118.38,69.45,23.1,89181.67,45.46,152.36,60.73,40.8,4008.0,0.27740700000000007,53.13,218.7675,0.07618000000000001,340.088,612.3390870000001
2008,Manipur,Transport,391.86,6.56,12.55,447.88,50.25,186.36,12.53,40187.95,49.23,88.32,82.62,33.96,3901.29,0.403092,28.818999999999996,587.034,0.04416,462.672,1078.972252
2014,Andhra Pradesh,Transport,168.1,21.56,4.0,149.47,89.49,141.18,27.44,39092.68,9.41,171.9,56.99,34.37,1831.78,0.134523,63.111999999999995,444.717,0.08595,319.14400000000006,827.193473
2009,Himachal Pradesh,Waste,220.71,15.74,13.05,195.46,320.16,130.56,14.43,85502.02,30.84,93.85,1.85,1.42,4119.68,0.17591400000000001,33.189,411.264,0.046925,10.360000000000001,455.035839
2023,Karnataka,Transport,244.95,20.06,1.09,236.15,211.81,238.14,19.79,96350.89,34.95,191.79,23.62,18.13,1095.48,0.212535,45.516999999999996,750.141,0.095895,132.272,928.2384300000001
2024,Odisha,Energy,463.92,35.25,18.12,49.26,145.2,203.83,44.44,3845.76,35.7,7.98,51.89,1.5,6252.72,0.044334,102.21199999999999,642.0645000000001,0.0039900000000000005,290.584,1034.908824
2009,Madhya Pradesh,Energy,36.19,4.83,15.28,413.22,372.1,52.4,9.79,49580.75,11.3,108.41,12.75,66.92,4220.63,0.371898,22.516999999999996,165.06,0.054204999999999996,71.4,259.403103
2007,Uttar Pradesh,Agriculture,106.46,49.91,18.83,63.99,319.97,97.6,17.47,57038.51,4.43,3.72,61.86,62.4,6493.889999999999,0.057591,40.181,307.44,0.00186,346.416,694.096451
2023,Meghalaya,Energy,355.81,31.94,8.43,400.83,127.56,166.06,32.83,92703.07,19.44,63.07,3.8,4.69,3484.08,0.36074700000000004,75.50899999999999,523.0889999999999,0.031535,21.28,620.2702819999998
2015,Bihar,Transport,293.01,43.74,0.78,461.52,48.74,137.97,36.27,59831.52,40.77,92.39,42.44,3.56,1724.43,0.415368,83.421,434.6055,0.046195,237.664,756.152063
2016,Andhra Pradesh,Transport,133.25,41.57,6.9,286.08,77.82,108.24,5.83,58165.57,48.56,34.16,71.55,47.91,3125.71,0.257472,13.408999999999999,340.95599999999996,0.017079999999999998,400.68,755.3195519999999
